videoID;frame_nr;location_name;geo;origin;fps;publishedAt;extractedDates;extractedTimes;goodWeather;badWeather;lat;lng;person;bicycle;car;motorcycle;airplane;bus;train;truck;boat;traffic light;fire hydrant;stop sign;parking meter;bench;bird;cat;dog;horse;sheep;cow;elephant;bear;zebra;giraffe;backpack;umbrella;handbag;tie;suitcase;frisbee;skis;snowboard;sports ball;kite;baseball bat;baseball glove;skateboard;surfboard;tennis racket;bottle;wine glass;cup;fork;knife;spoon;bowl;banana;apple;sandwich;orange;broccoli;carrot;hot dog;pizza;donut;cake;chair;couch;potted plant;bed;dining table;toilet;tv;laptop;mouse;remote;keyboard;cell phone;microwave;oven;toaster;sink;refrigerator;book;clock;vase;scissors;teddy bear;hair drier;toothbrush;pedestrian;dogwalker;cyclist;motorcyclist;car_passenger;truck_passenger;bus_passenger;train_passenger;boat_passenger;year;active;motorised;public
btCULdq5GDo;120900;Rue du Quatre Septembre;MULTILINESTRING ((260128.54743870648 6252753.424769234, 260138.05412322018 6252750.700066557, 260203.3430045705 6252731.864102467, 260251.6779274729 6252717.936008614, 260275.2887914701 6252711.623526479, 260327.24159782336 6252696.781596403, 260330.5032589036 6252695.85080348, 260341.66860383019 6252692.753802307), (260341.66860383019 6252692.753802307, 260426.62763920365 6252667.977833702, 260441.9563330858 6252663.746971994, 260488.00920642703 6252651.0713229645, 260499.45285008053 6252647.737410418), (254317.31379692705 6246067.375295791, 254323.15807019366 6246079.652159721, 254350.66511636868 6246110.344397367, 254356.01958387584 6246116.63505154, 254357.34428581627 6246126.713636239, 254357.01032734392 6246129.368567426, 254356.34241039917 6246134.712253099, 254354.8062014262 6246140.833821209, 254352.41283237416 6246145.9069473045), (259676.53464634038 6252882.891465982, 259690.28260345335 6252879.218984693, 259723.65618679315 6252870.333955899, 259777.67953567515 6252855.677909731, 259789.94694356053 6252852.326992807, 259807.4018397169 6252847.199077052, 259810.94179952415 6252846.251343787, 259830.14441168602 6252841.309593481, 259899.31834326495 6252820.577966948, 259910.1608616682 6252817.328606409, 259919.21113626967 6252814.790044359, 260017.81794121437 6252785.9181855, 260021.44695661424 6252784.885840669, 260037.9445051498 6252780.367218059, 260049.8000309193 6252776.593239221, 260115.45626658914 6252757.283355893, 260128.54743870648 6252753.424769234));TEXT;30;2018-10-12T21:04:12Z;;;0;0;6252111.532865616;259523.740532018;58;8;116;7;0;6;0;7;0;9;0;6;2;0;0;0;0;0;0;0;0;0;0;0;0;3;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;1;0;0;0;0;0;0;0;0;0;0;54;0;8;0;10;0;1;1;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;45;0;1;3;8;0;0;0;0;2018;53;130;6
btCULdq5GDo;132750;Place de l'Opéra;MULTILINESTRING ((259580.41026604036 6253013.477135487, 259598.41062770164 6252959.083119157), (259604.38848435725 6252937.538852727, 259616.1994823304 6252892.385768314), (259658.0444789196 6252949.301033811, 259649.22797524882 6252980.745908931), (259609.93219499875 6253020.4498846885, 259588.13583870142 6253013.663301045, 259580.41026604036 6253013.477135487), (259622.4667696621 6252867.490748656, 259658.46749298458 6252844.762048869), (259616.1994823304 6252892.385768314, 259622.4667696621 6252867.490748656), (259658.46749298458 6252844.762048869, 259676.53464634038 6252882.891465982), (259635.1237957653 6253027.473412139, 259625.2386249828 6253024.782469608, 259609.93219499875 6253020.4498846885), (259676.53464634038 6252882.891465982, 259663.92214803348 6252926.656734275), (259598.41062770164 6252959.083119157, 259604.38848435725 6252937.538852727), (259649.22797524882 6252980.745908931, 259641.58032623125 6253006.792102203, 259635.1237957653 6253027.473412139), (259663.92214803348 6252926.656734275, 259658.0444789196 6252949.301033811));TEXT;30;2018-10-12T21:04:12Z;;;0;0;6252940.366143054;259631.22000508;132;3;169;29;0;13;0;23;0;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;75;0;0;9;43;6;1;0;0;2018;78;221;13
aSsO8Aab26U;1940;Rue Bisson;MULTILINESTRING ((265280.3800767719 6252822.778055519, 265275.0924009593 6252831.78150086, 265249.92306409084 6252874.14182424, 265221.7035731748 6252921.698013087, 265216.17099448235 6252931.293902793, 265208.42315792316 6252944.985411516, 265190.26694897475 6252976.97184079, 265181.71761208185 6252992.051199354, 265175.96239440783 6253001.8333340855), (265175.96239440783 6253001.8333340855, 265113.7125351562 6252989.512584921, 265104.3060381842 6252987.904796175, 265096.1685834072 6252983.352217062, 265020.42680187145 6252938.842000042, 264887.7896285913 6252863.530568726, 264878.55011085543 6252857.607226138, 264870.4683158239 6252852.851631228, 264864.37913967745 6252849.19608678));OCR;30;2021-09-20T08:00:00Z;17/09/2021;;0;0;6252926.143567255;265095.2788451597;191;9;10;0;0;0;0;1;0;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0;2;49;13;0;0;0;0;0;0;0;0;0;0;1;0;3;1;10;0;0;0;0;0;0;0;0;1;0;0;0;0;0;96;0;9;0;23;0;0;1;0;0;0;2;0;0;0;0;1;0;0;0;0;1;0;0;186;0;3;0;0;0;0;0;0;2021;195;11;0
aSsO8Aab26U;12260;Rue Vieille du Temple;MULTILINESTRING ((263114.6371194906 6251387.25713798, 263104.6183653192 6251379.4904521825, 263063.6639246564 6251347.442373043, 263058.9439782467 6251343.652111936, 262919.8168786533 6251233.0922955, 262914.1952443682 6251228.676024269, 262906.05778959126 6251220.977166139, 262884.99614193314 6251202.4660941325, 262809.8443536986 6251137.390014053, 262795.84036175685 6251129.302070236), (262576.2181383708 6250916.886327823, 262567.2569193619 6250907.512679547, 262542.8779508782 6250876.667697177, 262526.1354994629 6250855.297926117, 262514.0684666609 6250839.816296677, 262508.78079084825 6250833.116059267, 262481.67449484003 6250793.083943172, 262476.24210368935 6250784.133424079, 262445.3286810961 6250727.99408904, 262418.5563435603 6250678.335282765, 262395.3239658318 6250635.833666866, 262384.29220429406 6250616.105680368, 262368.0506905874 6250586.141562363, 262360.8928473294 6250570.998810133), (262795.84036175685 6251129.302070236, 262788.78270604054 6251124.20903845, 262725.6756867099 6251065.833975905, 262715.3341060152 6251056.37556162, 262683.04032173596 6251023.48269687, 262677.7303820252 6251017.949804703, 262627.19133320503 6250966.96953412, 262583.52069696685 6250922.7744732015, 262576.2181383708 6250916.886327823), (263225.81189494586 6251467.564071463, 263199.94124528544 6251455.820869306, 263126.6707564454 6251396.140610862, 263114.6371194906 6251387.25713798), (262337.2263235867 6250516.721994406, 262334.9888018218 6250509.903578619), (262360.8928473294 6250570.998810133, 262355.9613938872 6250561.134886649, 262340.3766651761 6250525.046221617, 262337.2263235867 6250516.721994406));OCR;30;2021-09-20T08:00:00Z;17/09/2021;;0;0;6251029.819769833;262732.7912513874;137;5;43;8;0;2;0;6;0;12;4;3;3;0;0;0;0;0;0;0;0;0;0;0;2;0;22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;121;0;3;3;7;3;0;0;0;2021;126;57;2
aSsO8Aab26U;12330;Rue Fragonard;LINESTRING (258018.77592139598 6257055.673050475, 258013.26560660175 6257050.711910296, 258001.02046261446 6257040.180079697, 257933.24915661957 6256991.669485743, 257924.06529862908 6256985.099835055, 257913.08919683687 6256981.357845578, 257843.82620966533 6256959.803341113, 257807.97020168082 6256967.134914241, 257774.8971809661 6256958.296390378, 257709.1518897036 6256939.383334878, 257619.2836647862 6256911.58105069, 257612.96071770915 6256903.792363822);OCR;30;2021-09-20T08:00:00Z;17/09/2021;;0;0;6256968.467811912;257821.240889925;136;5;43;8;0;2;0;6;0;12;4;3;3;0;0;0;0;0;0;0;0;0;0;0;2;0;22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;120;0;3;3;7;3;0;0;0;2021;125;57;2
aSsO8Aab26U;22870;Rue Rodier;MULTILINESTRING ((260743.04215983435 6254078.918876436, 260741.52821475957 6254069.440169824, 260735.30545522427 6254031.034590381, 260733.05680151025 6254016.241125869), (260844.67685492864 6254395.12445478, 260842.29461782568 6254388.269061663, 260793.93743102506 6254247.573923244, 260790.67576994482 6254238.078101229, 260780.77946721335 6254211.808075135, 260757.16860321607 6254142.917350027, 260743.04215983435 6254078.918876436), (260980.48663369645 6254782.708634054, 260978.1934521861 6254762.141529852, 260971.02447697904 6254741.997665524, 260907.26067265263 6254562.787093382, 260904.72258826258 6254555.660728916), (260904.72258826258 6254555.660728916, 260899.43491244985 6254545.301273925, 260851.3448924272 6254412.948502858, 260848.39492592117 6254405.060552926, 260844.67685492864 6254395.12445478));OCR;30;2021-09-20T08:00:00Z;17/09/2021;;0;0;6254401.396569971;260850.16586145392;111;1;1;4;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;5;11;0;0;0;0;0;0;0;0;0;3;0;0;1;0;3;0;0;0;0;1;0;0;0;0;0;0;0;0;0;31;0;6;0;11;0;0;0;0;0;0;8;0;0;0;0;0;0;5;0;0;0;0;0;110;0;0;0;0;0;0;0;0;2021;111;5;2
aSsO8Aab26U;22880;Rue Roger;MULTILINESTRING ((260743.04215983435 6254078.918876436, 260741.52821475957 6254069.440169824, 260735.30545522427 6254031.034590381, 260733.05680151025 6254016.241125869), (259065.75799620492 6247106.811804165, 259060.53711208672 6247096.799702814, 258977.79333458008 6246942.6114537055, 258973.75243706428 6246935.085610115), (260844.67685492864 6254395.12445478, 260842.29461782568 6254388.269061663, 260793.93743102506 6254247.573923244, 260790.67576994482 6254238.078101229, 260780.77946721335 6254211.808075135, 260757.16860321607 6254142.917350027, 260743.04215983435 6254078.918876436), (255112.58023915417 6246884.56961504, 255107.33709113786 6246891.1652585, 255104.5986316643 6246894.615289431, 255100.0234005927 6246900.382256038, 255079.20665581434 6246927.678157107, 255053.4361936957 6246961.4683720665, 254969.40111009587 6247071.668027559, 254964.8592748715 6247079.515325959), (259067.9732540717 6247111.293576339, 259065.75799620492 6247106.811804165), (260980.48663369645 6254782.708634054, 260978.1934521861 6254762.141529852, 260971.02447697904 6254741.997665524, 260907.26067265263 6254562.787093382, 260904.72258826258 6254555.660728916), (260904.72258826258 6254555.660728916, 260899.43491244985 6254545.301273925, 260851.3448924272 6254412.948502858, 260848.39492592117 6254405.060552926, 260844.67685492864 6254395.12445478));OCR;30;2021-09-20T08:00:00Z;17/09/2021;;0;0;6251773.416965463;259422.201080238;111;1;1;4;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;5;11;0;0;0;0;0;0;0;0;0;3;0;0;1;0;3;0;0;0;0;1;0;0;0;0;0;0;0;0;0;31;0;6;0;11;0;0;0;0;0;0;8;0;0;0;0;0;0;5;0;0;0;0;0;110;0;0;0;0;0;0;0;0;2021;111;5;2
aSsO8Aab26U;35600;Rue Elzévir;LINESTRING (262797.0203483593 6250746.774837822, 262801.41746824555 6250752.392150953, 262897.38600125845 6250869.375235593, 262901.4157668252 6250874.315835332, 262961.2277292284 6250950.489419354, 262964.51165420684 6250954.567144971);OCR;30;2021-09-20T08:00:00Z;17/09/2021;;0;0;6250850.317350495;262881.2062497351;169;24;33;2;0;5;0;1;0;5;3;4;2;2;0;0;0;0;0;0;0;0;0;0;7;9;22;1;0;0;0;0;1;0;0;0;0;0;0;2;2;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;33;0;2;0;12;1;0;0;0;0;0;3;0;0;0;0;1;0;2;0;0;0;0;0;148;0;12;1;7;1;2;0;0;2021;172;36;5
aSsO8Aab26U;50680;Galerie Duo;LINESTRING (261001.21432288215 6250481.479472686, 260969.24336512634 6250418.168503407, 260967.2730101393 6250414.243306568);OCR;30;2021-09-20T08:00:00Z;17/09/2021;;0;0;6250447.863620334;260984.23923591923;121;0;19;3;0;1;1;2;0;0;0;0;0;4;1;0;0;0;0;0;0;0;0;0;1;24;1;0;1;0;0;0;0;0;0;0;3;0;0;7;3;5;0;0;0;2;0;0;0;0;0;0;0;0;0;0;60;0;2;0;22;0;5;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;116;0;0;2;0;1;0;0;0;2021;116;24;2
aSsO8Aab26U;10260;Rue des Francs Bourgeois;MULTILINESTRING ((263212.80977842124 6250531.137124759, 263249.1444602161 6250522.525265765, 263262.00186140276 6250519.479816741), (262366.6369330543 6251152.263052235, 262374.36250571534 6251145.139557424, 262398.05129335617 6251117.897744174, 262521.46008084953 6250976.918530633, 262567.27918326005 6250926.378426271, 262576.2181383708 6250916.886327823, 262583.67654425395 6250910.067589872, 262634.4271001066 6250864.8745547775, 262639.4030813451 6250859.392525738, 262642.5979507308 6250857.023748856, 262762.0882921483 6250770.225452875, 262797.0203483593 6250746.774837822, 262802.90914942225 6250743.018684734, 262899.33409234736 6250680.670170711, 262909.57548550033 6250674.173092807, 262916.66653706384 6250670.636924896, 263018.84669766296 6250619.86177717, 263029.71147996443 6250614.46450346, 263039.20703252906 6250610.133151493, 263182.5531408236 6250545.433845178, 263191.3028528 6250541.407074146), (263191.3028528 6250541.407074146, 263204.43855271355 6250535.130052531, 263212.80977842124 6250531.137124759));TEXT;30;2021-09-20T08:00:00Z;17/09/2021;;0;0;6250790.608907072;262782.6952529577;112;3;34;4;0;2;0;5;0;11;3;1;3;0;0;0;0;0;0;0;0;0;0;0;3;0;17;0;0;0;0;0;1;0;0;0;0;0;0;3;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;0;2;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;99;0;2;3;5;3;0;0;0;2021;102;43;2
aSsO8Aab26U;14310;Rue Pavée;MULTILINESTRING ((262803.2431078946 6250539.461366138, 262800.8608707916 6250535.316163616), (262870.4466844865 6250593.822924124, 262849.4184326756 6250576.768280136, 262814.66448765 6250548.597738046, 262808.219089133 6250543.369701805), (262909.57548550033 6250674.173092807, 262906.8258940778 6250668.809623398, 262873.0181647239 6250600.979793886, 262870.4466844865 6250593.822924124), (262737.24178180326 6250413.414278158, 262734.83728080214 6250406.325242619, 262727.2898193263 6250383.992281617, 262724.7406029872 6250376.48029888), (262808.219089133 6250543.369701805, 262803.2431078946 6250539.461366138), (262800.8608707916 6250535.316163616, 262796.80884132674 6250528.24394522, 262753.0936772922 6250451.786535326, 262740.5034428835 6250421.298510811, 262737.24178180326 6250413.414278158), (262724.7406029872 6250376.48029888, 262723.0708106253 6250371.015504812));TEXT;30;2021-09-20T08:00:00Z;17/09/2021;;0;0;6250526.708406556;262809.89348416514;75;1;2;0;0;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;0;7;6;23;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;9;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;74;0;0;0;1;0;0;0;0;2021;75;2;0
aSsO8Aab26U;20400;Rue des Rosiers;MULTILINESTRING ((262704.224420834 6250619.709502945, 262689.67496338725 6250633.363436192), (262799.224474277 6250542.489903143, 262793.61397194094 6250546.888897366), (262859.68208972673 6250497.281910281, 262852.04557265836 6250503.169763947, 262849.2180575922 6250505.352331432), (262538.3361156538 6250746.537963253, 262476.24210368935 6250784.133424079), (262849.2180575922 6250505.352331432, 262816.5569189934 6250529.479045137), (262538.3361156538 6250746.537963253, 262583.409377476 6250717.064050811, 262609.0351242566 6250692.564573643), (262811.60320165317 6250533.150507594, 262803.2431078946 6250539.461366138, 262799.224474277 6250542.489903143), (262689.67496338725 6250633.363436192, 262636.58669822797 6250666.4916581735, 262609.0351242566 6250692.564573643), (262816.5569189934 6250529.479045137, 262811.60320165317 6250533.150507594), (262793.61397194094 6250546.888897366, 262719.36387158185 6250605.29422184, 262704.224420834 6250619.709502945));TEXT;30;2021-09-20T08:00:00Z;17/09/2021;;0;0;6250643.820291539;262669.9992343722;117;2;12;5;0;3;1;2;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;4;10;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;6;0;9;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;5;0;0;0;0;0;115;0;0;0;2;0;0;1;0;2021;117;19;4
aSsO8Aab26U;23790;Rue des Hospitalières-Saint-Gervais;MULTILINESTRING ((262564.318084805 6250776.045817607, 262568.04728774657 6250777.213274969), (262604.315177847 6250815.214945926, 262608.26701977017 6250819.749439868, 262639.0468589745 6250852.962990029, 262642.5979507308 6250857.023748856), (262564.318084805 6250776.045817607, 262563.68356370745 6250772.949518428, 262538.3361156538 6250746.537963253), (262568.04728774657 6250777.213274969, 262570.2402817152 6250779.49743114, 262601.92180879496 6250812.710823448, 262604.315177847 6250815.214945926));TEXT;30;2021-09-20T08:00:00Z;17/09/2021;;0;0;6250801.331269342;262590.60953624285;145;1;4;3;0;1;1;1;0;1;0;0;0;4;25;0;0;0;0;0;0;0;0;0;2;37;6;0;0;0;0;0;0;0;0;0;2;0;0;6;1;15;0;0;0;0;0;0;0;0;0;0;0;2;0;0;72;0;8;0;18;0;1;0;0;0;0;3;0;0;0;0;1;0;0;0;0;3;0;0;138;0;0;2;0;0;0;1;0;2021;139;8;2
aSsO8Aab26U;27090;Rue des Francs Bourgeois;MULTILINESTRING ((263212.80977842124 6250531.137124759, 263249.1444602161 6250522.525265765, 263262.00186140276 6250519.479816741), (262366.6369330543 6251152.263052235, 262374.36250571534 6251145.139557424, 262398.05129335617 6251117.897744174, 262521.46008084953 6250976.918530633, 262567.27918326005 6250926.378426271, 262576.2181383708 6250916.886327823, 262583.67654425395 6250910.067589872, 262634.4271001066 6250864.8745547775, 262639.4030813451 6250859.392525738, 262642.5979507308 6250857.023748856, 262762.0882921483 6250770.225452875, 262797.0203483593 6250746.774837822, 262802.90914942225 6250743.018684734, 262899.33409234736 6250680.670170711, 262909.57548550033 6250674.173092807, 262916.66653706384 6250670.636924896, 263018.84669766296 6250619.86177717, 263029.71147996443 6250614.46450346, 263039.20703252906 6250610.133151493, 263182.5531408236 6250545.433845178, 263191.3028528 6250541.407074146), (263191.3028528 6250541.407074146, 263204.43855271355 6250535.130052531, 263212.80977842124 6250531.137124759));TEXT;30;2021-09-20T08:00:00Z;17/09/2021;;0;0;6250790.608907072;262782.6952529577;172;2;19;4;0;2;0;0;0;1;0;0;3;1;0;0;0;0;0;0;0;0;0;0;3;44;18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;51;0;10;0;29;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;167;0;1;3;1;0;0;0;0;2021;169;23;2
aSsO8Aab26U;37140;Rue de Sévigné;MULTILINESTRING ((263029.71147996443 6250614.46450346, 263034.0752040035 6250622.568874999, 263041.8453044609 6250639.589772418, 263114.4590083054 6250798.819725032, 263136.19970485725 6250847.007213935, 263140.652484489 6250857.125267852), (262930.7484526492 6250369.898860019, 262935.46839905885 6250378.612077087, 262944.2737707806 6250386.750060737, 262946.6671398327 6250391.115136269, 262956.20722019364 6250412.8728718925, 262965.379946235 6250439.317224577, 262968.1518015557 6250447.0492102215, 262973.1500466924 6250460.465998557, 263021.4181779003 6250595.819402551, 263024.6241792352 6250604.8035612935, 263029.71147996443 6250614.46450346), (262897.12996642967 6250303.28957252, 262899.8238981069 6250308.382110677), (262899.8238981069 6250308.382110677, 262905.83515060967 6250320.360584596, 262908.18399186543 6250325.013244994, 262930.7484526492 6250369.898860019));TEXT;30;2021-09-20T08:00:00Z;17/09/2021;;0;0;6250579.33946322;263019.686697306;90;10;0;1;0;2;0;1;0;0;4;5;3;0;0;0;0;0;0;0;0;0;0;0;8;7;19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;81;0;5;0;0;1;2;0;0;2021;91;2;2
aSsO8Aab26U;47190;Place des Vosges;MULTILINESTRING ((263355.7885323961 6250392.4855674235, 263413.90843853925 6250377.275485925), (263316.0808700301 6250312.053477295, 263313.954667756 6250301.783806009), (263313.954667756 6250301.783806009, 263311.43884726404 6250289.551577877), (263338.1666570035 6250422.668946849, 263352.15951699624 6250481.784016173), (263237.1442191086 6250422.245972739, 263224.5428527508 6250425.697442091), (263248.16484869714 6250419.454344147, 263307.59832483163 6250404.81945779), (263352.15951699624 6250481.784016173, 263355.74400459975 6250496.368278181), (263237.1442191086 6250422.245972739, 263248.16484869714 6250419.454344147), (263449.9982174545 6250473.1214501625, 263447.0705148466 6250461.599574334, 263424.8622764333 6250374.788411796), (263424.8622764333 6250374.788411796, 263404.64665690524 6250295.659230379, 263400.5500996441 6250279.654144808, 263313.954667756 6250301.783806009), (263313.954667756 6250301.783806009, 263306.9638037341 6250303.577190872, 263299.48313395283 6250305.472088496), (263299.48313395283 6250305.472088496, 263212.9544937592 6250327.618735932, 263217.05105102045 6250343.7761814045, 263237.1442191086 6250422.245972739), (263237.1442191086 6250422.245972739, 263259.1966102348 6250508.465451919, 263262.00186140276 6250519.479816741), (263413.90843853925 6250377.275485925, 263424.8622764333 6250374.788411796), (263424.8622764333 6250374.788411796, 263437.2966635549 6250371.97987998), (263262.00186140276 6250519.479816741, 263347.68447346636 6250498.347814521, 263355.74400459975 6250496.368278181), (263355.74400459975 6250496.368278181, 263359.59565898124 6250495.420807961, 263363.8925913258 6250494.354904089, 263449.9982174545 6250473.1214501625), (263301.9989544448 6250315.606414247, 263299.48313395283 6250305.472088496), (263299.48313395283 6250305.472088496, 263296.4997715996 6250293.425960812), (263325.23133217334 6250374.636141974, 263309.891506342 6250314.861989237, 263309.5909437169 6250313.694595608));TEXT;30;2021-09-20T08:00:00Z;17/09/2021;;0;0;6250396.705660879;263330.6643796673;134;2;51;10;0;0;0;2;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;7;24;14;0;0;0;0;0;0;0;0;0;4;0;0;5;0;5;0;0;0;2;0;0;0;0;0;0;0;0;0;0;79;0;10;0;15;0;10;2;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;122;0;2;5;5;1;0;0;0;2021;124;63;0
6s0JhcWxNKU;6970;Rue Nicolas;LINESTRING (268182.85768802126 6250868.732281044, 268220.5059398075 6250894.332061708, 268232.1833543918 6250899.035797172);OCR;29;2019-04-20T14:04:20Z;;;0;0;6250884.814336711;268207.02426300786;140;5;21;23;0;0;0;0;0;0;2;1;0;0;1;0;0;0;0;0;0;0;0;0;0;4;12;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;34;0;3;0;2;0;0;0;0;0;0;2;0;0;0;0;0;0;1;0;0;0;0;0;130;0;1;9;0;0;0;0;0;2019;135;44;0
6s0JhcWxNKU;47120;Rue Clovis;MULTILINESTRING ((261500.27073205748 6248798.5702043045, 261512.91662621158 6248795.576122207, 261653.7914418105 6248760.526833062, 261663.65434869472 6248760.797483387), (261323.3172694925 6248841.079518, 261449.56470400112 6248810.242059881, 261455.16407438804 6248808.871884697, 261487.2352196856 6248801.378214468, 261500.27073205748 6248798.5702043045), (261293.57270155256 6248856.709737119, 261308.41158967526 6248846.391082733, 261323.3172694925 6248841.079518));OCR;29;2019-04-20T14:04:20Z;;;0;0;6248804.088713136;261477.0192236629;61;5;29;4;0;2;1;3;0;24;4;2;1;2;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;45;0;1;1;12;0;1;1;0;2019;50;36;3
6s0JhcWxNKU;55480;Rue Descartes;MULTILINESTRING ((261500.27073205748 6248798.5702043045, 261499.39130808026 6248786.949111906, 261505.24671329593 6248724.767234811, 261502.92013593833 6248648.968888244, 261506.43783184743 6248610.181913648, 261508.08536031115 6248602.265535945), (261435.40486477222 6249015.398691953, 261447.9283074865 6249000.935392577, 261448.68528002387 6248997.383007034, 261447.04888350924 6248977.760332784, 261447.6611407086 6248971.09540032, 261450.02111391342 6248967.1201258395, 261469.6244762421 6248946.482560647, 261472.44085935914 6248942.744121841, 261474.18857536462 6248937.838480658, 261479.49851507548 6248906.290200946, 261486.47824714822 6248874.336057783), (261486.47824714822 6248874.336057783, 261491.04234627073 6248856.050019496, 261495.84021632394 6248841.637739615, 261497.65472402386 6248832.097229801, 261500.79393366422 6248809.311693992, 261500.27073205748 6248798.5702043045));OCR;29;2019-04-20T14:04:20Z;;;0;0;6248814.608559433;261487.7203610067;70;1;16;6;0;0;1;3;0;2;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;0;0;0;1;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;0;0;0;6;0;1;0;0;0;0;1;0;0;0;0;0;0;6;0;0;0;0;0;65;0;1;0;4;0;0;1;0;2019;66;25;1
6s0JhcWxNKU;0;Pont Neuf;MULTILINESTRING ((260547.9992800155 6250500.834924934, 260546.50759883886 6250498.787711547, 260540.0399364238 6250491.563251729, 260532.30323181365 6250485.0493998), (260656.51351964078 6250665.104263232, 260656.9810615021 6250686.050567122), (260645.7155290338 6250666.728530503, 260642.00858999044 6250660.9589992175), (260656.33540845555 6250657.879661547, 260656.51351964078 6250665.104263232), (260609.16934020643 6250607.798282993, 260599.49567645646 6250589.694614295), (260752.48205265368 6250865.280631144, 260748.54134267961 6250857.920500026, 260745.2574177012 6250851.7786024045, 260696.72211971533 6250761.021163323), (260696.72211971533 6250761.021163323, 260656.9810615021 6250686.050567122), (260599.49567645646 6250589.694614295, 260617.82999659012 6250599.270942635), (260656.9810615021 6250686.050567122, 260645.7155290338 6250666.728530503), (260752.48205265368 6250865.280631144, 260761.93307742203 6250882.877292388), (260599.49567645646 6250589.694614295, 260561.958744161 6250520.342693854, 260551.73961490617 6250504.878595807, 260547.9992800155 6250500.834924934));TEXT;29;2019-04-20T14:04:20Z;;;0;0;6250682.99248516;260653.2136677304;60;12;48;17;0;1;4;0;0;5;0;2;2;0;0;0;0;0;0;0;0;0;0;0;1;0;11;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;9;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;41;0;5;3;6;0;0;1;0;2019;53;65;5
